vid,init_time,tls_distance,stop_distance,time_to_green,tls_light_count,time_of_pass,leading_cars,stop_leading_cars,stop_duration
left_7692,12761.0,232.16248237237969,1.0010113648845618,0.0,0,12865.0,1,0,80.0
left_7696,12761.0,305.5293223945423,8.502023626596895,0.0,0,12870.0,2,1,80.0
left_7718,12761.0,482.7081000501007,31.005114848953163,0.0,0,12879.0,5,4,66.0
left_7826,12926.0,464.6249270061031,1.0010105369682378,0.0,0,13057.0,7,0,94.0
left_7830,12981.0,16.0030549818876,16.0030549818876,69.0,1,13066.0,2,2,78.0
left_7891,13036.0,493.74989326111967,-1.0,14.0,1,13103.0,19,-1,-1.0
left_7908,13091.0,388.5540518686175,-1.0,0.0,0,13118.0,14,-1,-1.0
left_7959,13146.0,83.3881860210692,1.001095681365996,0.0,0,13249.0,0,0,92.0
left_7975,13146.0,499.563317384664,53.50836469057077,0.0,0,13269.0,7,7,63.0
left_8055,13311.0,175.57042962716503,-1.0,0.0,0,13321.0,2,-1,-1.0
left_8061,13311.0,440.24533848539,1.00112479128245,0.0,0,13441.0,6,0,2.0
left_8087,13366.0,479.19670191928736,68.51030991139731,68.0,1,13467.0,9,9,46.0
left_8095,13421.0,83.51235356586659,83.51235356586659,13.0,1,13471.0,11,11,31.0
left_8113,13421.0,478.902229491927,143.52065400195758,13.0,1,13486.0,19,15,5.0
left_8139,13476.0,414.56525779865615,-1.0,0.0,0,13504.0,14,-1,-1.0
left_8154,13531.0,36.827050099614844,1.0010755249679164,95.0,0,13633.0,0,0,92.0
left_8157,13531.0,152.49315139262862,8.502167163008892,95.0,0,13638.0,1,1,86.0
left_8160,13531.0,269.5637026436626,16.003207186578837,95.0,0,13641.0,2,2,83.0
left_8240,13641.0,498.5505625086837,-1.0,0.0,0,13688.0,22,-1,-1.0
left_8262,13696.0,458.3511523330584,1.0010621243256423,0.0,0,13825.0,5,0,93.0
left_8271,13751.0,16.003192668405404,16.003192668405404,67.0,1,13833.0,2,2,76.0
left_8339,13861.0,332.9623638087883,-1.0,0.0,0,13885.0,11,-1,-1.0
left_8354,13861.0,496.1125760020688,-1.0,0.0,0,13901.0,15,-1,-1.0
left_8364,13916.0,73.74038379611443,1.0010020726646758,94.0,0,14017.0,0,0,90.0
left_8366,13916.0,193.27232594601801,8.502029300791719,94.0,0,14022.0,1,1,83.0
left_8405,14026.0,113.5166801904313,113.5166801904313,0.0,0,14055.0,12,12,6.0
left_8463,14081.0,432.8384859791025,1.001067965926154,0.0,0,14209.0,5,0,92.0
left_8468,14081.0,475.46646609138696,8.502166998938208,0.0,0,14214.0,6,1,89.0
left_8477,14136.0,38.54939836418004,38.506318755893226,66.0,1,14225.0,5,5,9.0
left_8487,14136.0,361.9321443143301,61.00928871359008,66.0,1,14232.0,8,8,56.0
left_8499,14191.0,98.54450980127778,98.51456240827845,11.0,1,14243.0,13,13,27.0
left_8568,14301.0,62.391082931589615,1.001044486199305,93.0,0,14401.0,0,0,91.0
left_8622,14411.0,128.51865603495452,128.51865603495452,0.0,0,14442.0,14,14,7.0
left_8630,14411.0,242.94808904402495,-1.0,0.0,0,14450.0,18,-1,-1.0
left_8631,14411.0,319.6085550067015,-1.0,0.0,0,14452.0,19,-1,-1.0
left_8635,14411.0,384.9941454540008,-1.0,0.0,0,14454.0,20,-1,-1.0
left_8674,14466.0,453.26281938496976,1.0011318379120553,0.0,0,14593.0,6,0,1.0
left_8699,14521.0,31.008185264181577,31.005315650534953,65.0,1,14606.0,4,4,22.0
left_8712,14521.0,495.285390831437,76.01157986341234,65.0,1,14621.0,10,10,37.0
left_8827,14686.0,63.9532226234407,1.0010593830239145,92.0,0,14785.0,0,0,88.0
left_8870,14741.0,286.87770092887797,76.01134326056513,37.0,1,14812.0,10,10,35.0
left_8874,14741.0,425.4702355574817,91.01336700743002,37.0,1,14816.0,12,12,28.0
left_8896,14796.0,378.42972454791885,-1.0,0.0,0,14835.0,18,-1,-1.0
left_8943,14851.0,410.63184806491313,1.0011162564323968,0.0,0,14977.0,4,0,1.0
left_8944,14851.0,479.21383226187896,8.502136702606776,0.0,0,14982.0,5,1,1.0
left_8948,14906.0,23.50416564006412,23.50416564006412,64.0,1,14989.0,3,3,74.0
left_8979,14961.0,106.0317418434688,106.01564849761435,9.0,1,15013.0,14,14,25.0
left_8980,14961.0,172.2704551616857,113.51676077395392,9.0,1,15015.0,15,15,5.0
left_9037,15016.0,497.2475063158689,-1.0,0.0,0,15059.0,16,-1,-1.0
left_9047,15071.0,3.8158555914218937,1.0010227587889629,91.0,0,15169.0,0,0,93.0
left_9064,15071.0,375.80484194736925,31.005115703234534,91.0,0,15182.0,4,4,73.0
left_9069,15071.0,476.7560911539942,46.007258542132426,91.0,0,15187.0,6,6,2.0
left_9106,15181.0,128.5184768423247,128.5184768423247,0.0,0,15209.0,13,13,5.0
left_9134,15181.0,392.27064226353536,-1.0,0.0,0,15222.0,20,-1,-1.0
left_9179,15236.0,442.2207001945874,1.0010088997847788,0.0,0,15361.0,5,0,90.0
left_9187,15236.0,480.10118575235833,8.502009465577032,0.0,0,15366.0,6,1,86.0
left_9200,15291.0,23.5040775365527,23.5040775365527,63.0,1,15372.0,3,3,72.0
left_9214,15291.0,328.47681316928936,53.508309396126826,63.0,1,15382.0,7,7,54.0
left_9222,15291.0,452.13332522083067,61.009380359671404,63.0,1,15384.0,8,8,44.0
left_9226,15291.0,487.04069559862836,68.51051097096166,63.0,1,15386.0,9,9,1.0
left_9241,15346.0,191.2744427785551,98.51452432649596,8.0,1,15395.0,13,13,14.0
left_9277,15401.0,332.439077821504,-1.0,0.0,0,15420.0,9,-1,-1.0
left_9280,15401.0,444.78515849746765,-1.0,0.0,0,15430.0,11,-1,-1.0
left_9298,15456.0,1.0164614718869984,1.0010640625720841,90.0,0,15553.0,0,0,92.0
left_9305,15456.0,8.941516425691589,8.50213760776785,90.0,0,15558.0,1,1,92.0
left_9314,15456.0,183.8182523399589,23.504221941787137,90.0,0,15564.0,3,3,83.0
left_9368,15566.0,253.00093824714412,-1.0,0.0,0,15604.0,18,-1,-1.0
left_9394,15621.0,55.46492648549172,-1.0,0.0,0,15625.0,0,-1,-1.0
left_9396,15621.0,89.11371679063645,-1.0,0.0,0,15627.0,1,-1,-1.0
left_9405,15621.0,423.5462400838733,1.0011084464099442,0.0,0,15745.0,5,0,2.0
left_9488,15786.0,64.90492772697587,-1.0,0.0,0,15792.0,3,-1,-1.0
left_9517,15786.0,496.5378574055262,-1.0,0.0,0,15827.0,13,-1,-1.0
left_9522,15841.0,1.005533467902751,1.001117374203261,89.0,1,15937.0,0,0,1.0
left_9562,15896.0,68.51037188360323,68.51037188360323,34.0,1,15963.0,9,9,50.0
left_9567,15896.0,201.9925176810768,91.01356728658669,34.0,1,15969.0,12,12,4.0
left_9570,15896.0,285.71673375396057,98.51461024824091,34.0,1,15971.0,13,13,2.0
left_9586,15951.0,158.5256135771011,158.52281276748334,0.0,0,15986.0,17,15,3.0
left_9637,16006.0,365.8916774996029,1.0010713367771018,0.0,0,16129.0,4,0,93.0
left_9641,16006.0,416.673282868032,8.502144293049355,0.0,0,16134.0,5,1,92.0
left_9646,16006.0,496.4125200426206,23.50415707298106,0.0,0,16140.0,7,3,78.0
left_9725,16171.0,147.93009325815598,-1.0,0.0,0,16186.0,7,-1,-1.0
left_9745,16171.0,451.24182999832567,-1.0,0.0,0,16200.0,13,-1,-1.0
left_9754,16226.0,34.541724130202056,1.001141682728587,88.0,1,16321.0,0,0,3.0
left_9766,16226.0,398.7190066870302,31.005369247359795,88.0,1,16335.0,4,4,1.0
left_9772,16281.0,61.03173594530733,61.00935661362126,33.0,1,16345.0,8,8,43.0
left_9875,16391.0,420.14444084456187,1.0010564397913413,0.0,0,16513.0,5,0,89.0
left_9883,16446.0,23.50413842457669,23.50413842457669,60.0,1,16525.0,3,3,70.0
left_9918,16501.0,83.5124673834312,83.5124673834312,5.0,1,16544.0,11,11,23.0
left_9959,16556.0,165.90670747655497,-1.0,0.0,0,16572.0,8,-1,-1.0
left_9980,16611.0,1.0036597785382924,1.0010548867639957,87.0,1,16705.0,0,0,89.0
left_9988,16611.0,284.31476470185436,31.005232440090083,87.0,1,16719.0,4,4,75.0
left_10016,16666.0,76.01153239960745,76.01153239960745,32.0,1,16732.0,10,10,49.0
left_10054,16721.0,158.5231022775711,158.5231022775711,0.0,0,16754.0,16,16,5.0
left_10083,16721.0,500.20039830149324,-1.0,0.0,0,16769.0,24,-1,-1.0
left_10099,16776.0,79.11767133238567,-1.0,0.0,0,16781.0,0,-1,-1.0
left_10111,16776.0,392.19619038803495,1.0010943808316028,0.0,0,16897.0,4,0,91.0
left_10118,16776.0,439.445203612186,8.502120028769241,0.0,0,16902.0,5,1,86.0
left_10126,16831.0,31.005265985341676,31.005265985341676,59.0,1,16911.0,4,4,70.0
left_10164,16886.0,142.49381035554282,121.01769806355914,4.0,1,16936.0,16,16,18.0
left_10184,16886.0,472.5567770592869,158.5229558019809,4.0,1,16946.0,21,14,2.0
left_10198,16941.0,93.28952630049127,-1.0,0.0,0,16950.0,4,-1,-1.0
left_10223,16941.0,456.58168893391263,-1.0,0.0,0,16973.0,12,-1,-1.0
left_10239,16996.0,1.008785111953273,1.0010841707779718,86.0,1,17089.0,0,0,89.0
left_10295,17051.0,491.7076022611,113.51705919813656,31.0,1,17126.0,15,15,15.0
left_10299,17106.0,120.94658079355581,-1.0,0.0,0,17128.0,10,-1,-1.0
left_10307,17106.0,128.5093991146805,-1.0,0.0,0,17130.0,11,-1,-1.0
left_10374,17161.0,345.54599086642264,1.0010739567275095,0.0,0,17281.0,3,0,93.0
left_10387,17216.0,41.65955791993014,38.506241302176534,58.0,1,17298.0,5,5,65.0
left_10457,17326.0,158.94798791595434,-1.0,0.0,0,17340.0,7,-1,-1.0
left_10494,17381.0,1.0012960702073317,1.001020174964424,85.0,1,17473.0,0,0,90.0
left_10499,17381.0,8.552541975351403,8.502048602172863,85.0,1,17478.0,1,1,87.0
left_10502,17381.0,64.025050596759,16.003056435084883,85.0,1,17481.0,2,2,83.0
left_10508,17381.0,202.54028407298009,23.504062021813297,85.0,1,17484.0,3,3,80.0
left_10553,17436.0,468.8763692047447,121.01762336046706,30.0,1,17512.0,16,16,1.0
left_10577,17491.0,381.8780454041436,-1.0,0.0,0,17529.0,19,-1,-1.0
left_10624,17546.0,383.40597903411833,1.0011042907554497,0.0,0,17665.0,4,0,7.0
left_10638,17601.0,38.60632763862526,38.50611843192883,57.0,1,17681.0,5,5,63.0
left_10696,17711.0,417.47601054525,-1.0,0.0,0,17737.0,9,-1,-1.0
left_10702,17711.0,489.10259341107394,-1.0,0.0,0,17747.0,11,-1,-1.0
left_10712,17766.0,1.001003045150469,1.001003045150469,84.0,1,17857.0,0,0,91.0
left_10713,17766.0,9.61909355733968,8.502048780021994,84.0,1,17862.0,1,1,84.0
left_10722,17766.0,398.3694830926135,31.00509753817721,84.0,1,17871.0,4,4,65.0
left_10725,17766.0,484.46868526693436,46.007214174672576,84.0,1,17876.0,6,6,12.0
left_10727,17821.0,53.50823536868854,53.50823536868854,29.0,1,17878.0,7,7,1.0
left_10756,17876.0,136.00241496513522,-1.0,0.0,0,17900.0,12,-1,-1.0
left_10758,17876.0,143.52002518362832,-1.0,0.0,0,17902.0,13,-1,-1.0
left_10760,17876.0,151.02188038480483,151.02188038480483,0.0,0,17904.0,14,14,1.0
left_10763,17876.0,158.66161935153804,-1.0,0.0,0,17906.0,15,-1,-1.0
left_10765,17876.0,232.13180029859436,-1.0,0.0,0,17908.0,16,-1,-1.0
left_10804,17931.0,321.37071957965424,1.001178853679619,0.0,0,18049.0,3,0,1.0
left_10883,18096.0,81.0139905756576,-1.0,0.0,0,18104.0,4,-1,-1.0
left_10912,18151.0,1.0010401257934518,1.0010401257934518,83.0,1,18241.0,0,0,90.0
left_10941,18206.0,68.51037406177312,68.51037406177312,28.0,1,18267.0,9,9,44.0
left_10943,18206.0,159.65753729761832,83.51252188189704,28.0,1,18271.0,11,11,36.0
left_10991,18261.0,197.99954756275963,-1.0,0.0,0,18292.0,15,-1,-1.0
left_11018,18316.0,214.77977411343036,-1.0,0.0,0,18329.0,2,-1,-1.0
left_11021,18316.0,310.4174942857585,1.0010440325016816,0.0,0,18433.0,3,0,91.0
left_11023,18316.0,370.1764757288279,8.502134377804907,0.0,0,18438.0,4,1,90.0
left_11044,18371.0,31.005240448030637,31.005240448030637,55.0,1,18447.0,4,4,66.0
left_11086,18426.0,247.61729298438868,128.51884265951873,0.0,1,18474.0,17,15,2.0
left_11125,18481.0,46.52776323554429,-1.0,0.0,0,18485.0,2,-1,-1.0
left_11173,18536.0,1.0010199541262068,1.0010199541262068,82.0,1,18625.0,0,0,89.0
left_11174,18536.0,23.062895202228614,8.502117950723289,82.0,1,18630.0,1,1,80.0
left_11198,18536.0,425.0519577821717,38.50621626588162,82.0,1,18641.0,5,5,60.0
left_11204,18591.0,68.51036869778449,68.51036869778449,27.0,1,18650.0,9,9,43.0
left_11234,18646.0,151.01329459608348,-1.0,0.0,0,18673.0,12,-1,-1.0
left_11284,18701.0,310.61925301570443,1.0010329622147651,0.0,0,18817.0,2,0,91.0
left_11285,18701.0,361.01586639713486,8.50208317076789,0.0,0,18822.0,3,1,85.0
left_11293,18701.0,438.4616670676507,16.003094020045978,0.0,0,18825.0,4,2,82.0
left_11334,18811.0,170.96812302125608,128.51884601896387,5.0,1,18858.0,17,16,1.0
left_11412,18921.0,1.001122280553318,1.001122280553318,81.0,1,19009.0,0,0,1.0
left_11414,18921.0,10.94500418181735,8.502055347295709,81.0,1,19014.0,1,1,82.0
left_11434,18976.0,245.80539738640567,83.51263642417013,26.0,1,19038.0,11,11,23.0
left_11474,19031.0,125.07097648784183,-1.0,0.0,0,19050.0,9,-1,-1.0
left_11493,19031.0,347.9139283121563,-1.0,0.0,0,19061.0,15,-1,-1.0
left_11522,19086.0,0.7426769348012385,-1.0,0.0,0,19086.0,0,-1,-1.0
left_11530,19086.0,292.3258215932175,1.0011061608409475,0.0,0,19201.0,3,0,11.0
left_11545,19141.0,38.506250595464564,38.506250595464564,53.0,1,19218.0,5,5,19.0
left_11559,19141.0,231.25019172844756,68.510418548087,53.0,1,19227.0,9,9,10.0
left_11563,19141.0,479.34098645737396,91.01346480702709,53.0,1,19233.0,12,12,34.0
left_11607,19196.0,475.92295562541113,-1.0,4.0,1,19252.0,22,-1,-1.0
left_11641,19306.0,1.0011021505524127,1.0011021505524127,80.0,1,19393.0,0,0,10.0
left_11651,19306.0,303.3678462035954,31.00520519066634,80.0,1,19407.0,4,4,1.0
left_11702,19361.0,496.89272724785314,121.0175999875803,25.0,1,19432.0,16,13,7.0
left_11705,19416.0,133.69109566747318,-1.0,0.0,0,19436.0,9,-1,-1.0
left_11747,19471.0,309.4998262997717,1.001008128929243,0.0,0,19585.0,3,0,89.0
left_11751,19471.0,380.92681499952454,8.502016534328504,0.0,0,19590.0,4,1,84.0
left_11758,19471.0,494.68582661543036,31.005199513419257,0.0,0,19599.0,7,4,7.0
left_11833,19636.0,499.5008961530402,1.0010990274170697,0.0,0,19777.0,12,0,91.0
left_11871,19746.0,484.71221793144935,128.51876571166753,24.0,1,19818.0,17,15,10.0
left_11930,19856.0,234.89516513729458,1.0010157896594478,0.0,0,19969.0,2,0,91.0
left_11937,19856.0,424.48104953598227,16.00314839725405,0.0,0,19977.0,4,2,83.0
left_11957,19911.0,53.510466770511535,53.5084006677904,51.0,1,19990.0,7,7,1.0
left_11970,19911.0,492.4457724492997,98.51445845566786,51.0,1,20002.0,13,13,32.0
left_12012,20021.0,65.92942585033268,-1.0,0.0,0,20027.0,3,-1,-1.0
left_12027,20021.0,372.5310431077145,-1.0,0.0,0,20043.0,8,-1,-1.0
left_12035,20021.0,490.8273247177884,-1.0,0.0,0,20057.0,11,-1,-1.0
left_12038,20076.0,1.001024518644897,1.001024518644897,78.0,1,20161.0,0,0,85.0
left_12039,20076.0,8.502122282208461,8.502122282208461,78.0,1,20166.0,1,1,86.0
left_12041,20076.0,28.869057370452143,16.00314430007637,78.0,1,20169.0,2,2,81.0
left_12043,20076.0,150.39830491671762,23.50416986198235,78.0,1,20172.0,3,3,76.0
left_12089,20131.0,337.7079081062321,98.51465601448456,23.0,1,20194.0,13,13,3.0
left_12147,20241.0,281.76914439732207,1.0010155008943684,0.0,0,20353.0,2,0,89.0
left_12162,20241.0,498.28905126415185,31.00516444048924,0.0,0,20367.0,6,4,71.0
left_12190,20296.0,436.58728852765745,83.51251521430714,50.0,1,20382.0,11,11,2.0
left_12256,20406.0,499.79058183506135,1.0010327394472824,0.0,0,20545.0,10,0,94.0
left_12262,20461.0,22.921086937353948,16.003088282115353,77.0,1,20554.0,2,2,80.0
left_12345,20626.0,202.1765916054137,1.0010468778784798,0.0,0,20737.0,2,0,95.0
left_12360,20681.0,182.61864381016304,53.50815811247571,49.0,1,20759.0,7,7,51.0
left_12391,20736.0,333.96417678339026,136.01973477810586,0.0,1,20781.0,18,13,1.0
left_12456,20791.0,499.6414411133155,1.0010152137687098,0.0,0,20929.0,9,0,90.0
left_12462,20846.0,8.502078404078645,8.502078404078645,76.0,1,20934.0,1,1,84.0
left_12472,20846.0,25.82636136472189,23.504248827452674,76.0,1,20940.0,3,3,2.0
left_12481,20846.0,297.69389695152637,46.00732247274368,76.0,1,20948.0,6,6,1.0
left_12563,20956.0,346.52624075729403,-1.0,0.0,0,20987.0,16,-1,-1.0
left_12593,21011.0,214.0135469001984,1.001129548405629,0.0,0,21121.0,2,0,3.0
left_12620,21066.0,53.53755269210677,53.50829242328961,48.0,1,21142.0,7,7,58.0
left_12624,21066.0,109.47640789435765,61.00938150215183,48.0,1,21144.0,8,8,52.0
left_12634,21066.0,498.4104521767237,98.5145717582671,48.0,1,21155.0,13,13,26.0
left_12683,21176.0,494.0971637679264,1.0010367909304705,0.0,0,21313.0,9,0,92.0
left_12728,21286.0,162.08183905049773,91.01366333465215,20.0,1,21345.0,12,12,2.0
left_12733,21286.0,301.8324345588684,106.01567098427437,20.0,1,21349.0,14,14,21.0
left_12752,21341.0,164.27417228751796,-1.0,0.0,0,21364.0,11,-1,-1.0
left_12794,21396.0,216.85009255856258,1.001066626288832,0.0,0,21505.0,1,0,92.0
left_12795,21396.0,323.86204144703214,8.502113736482611,0.0,0,21510.0,2,1,83.0
left_12840,21506.0,121.01793855377235,121.01793855377235,0.0,0,21544.0,15,15,6.0
left_12898,21616.0,1.0010232672258326,1.0010232672258326,74.0,1,21697.0,0,0,81.0
left_12901,21616.0,8.502156440351314,8.502156440351314,74.0,1,21702.0,1,1,1.0
left_12913,21616.0,345.55791568011045,38.506252059313056,74.0,1,21713.0,5,5,62.0
left_12922,21616.0,475.3717501637526,53.508290201775544,74.0,1,21718.0,7,7,50.0
left_12953,21671.0,404.2724228838459,113.51667356025035,19.0,1,21735.0,15,14,5.0
left_12999,21726.0,493.353560637217,-1.0,0.0,0,21766.0,17,-1,-1.0
left_13011,21781.0,154.54101860225182,1.0010579008118157,0.0,0,21889.0,1,0,92.0
left_13030,21836.0,38.50633492292371,38.50633492292371,46.0,1,21906.0,5,5,58.0
left_13090,21891.0,498.8259571281262,-1.0,0.0,0,21944.0,23,-1,-1.0
left_13122,21946.0,365.16250936985017,-1.0,0.0,0,21969.0,5,-1,-1.0
left_13133,21946.0,491.0059043518135,1.001036830905889,0.0,0,22081.0,8,0,90.0
left_13135,22001.0,8.502081348326442,8.502081348326442,73.0,1,22086.0,1,1,81.0
left_13147,22001.0,311.3749552909285,38.50642572559508,73.0,1,22097.0,5,5,13.0
left_13190,22111.0,127.10187602506521,-1.0,0.0,0,22127.0,7,-1,-1.0
left_13224,22166.0,0.5267138764791071,-1.0,0.0,0,22166.0,0,-1,-1.0
left_13227,22166.0,110.41845205961481,1.0011175704239008,0.0,0,22273.0,1,0,1.0
left_13232,22166.0,202.34008227545772,8.502054850987747,0.0,0,22278.0,2,1,88.0
left_13236,22166.0,301.436141940765,16.003094649735544,0.0,0,22281.0,3,2,85.0
left_13344,22331.0,10.653935296657664,-1.0,0.0,0,22332.0,0,-1,-1.0
left_13352,22331.0,28.928740904134656,-1.0,0.0,0,22334.0,1,-1,-1.0
left_13375,22331.0,494.23974725436415,1.0010279796964028,0.0,0,22465.0,9,0,87.0
left_13381,22386.0,8.502037788668758,8.502037788668758,72.0,1,22470.0,1,1,80.0
left_13386,22386.0,23.505899528819494,23.50413071874368,72.0,1,22476.0,3,3,79.0
left_13389,22386.0,185.83964338526502,38.50635423264527,72.0,1,22481.0,5,5,3.0
left_13490,22551.0,163.45715800093734,1.001141309983268,0.0,0,22657.0,1,0,3.0
left_13492,22551.0,332.92753131715574,16.003104885766618,0.0,0,22665.0,3,2,82.0
left_13563,22661.0,492.9680282975547,-1.0,0.0,0,22716.0,25,-1,-1.0
left_13598,22716.0,475.53314122634436,1.0010321874683539,0.0,0,22849.0,10,0,90.0
left_13599,22716.0,494.9337680683986,8.502032463321655,0.0,0,22854.0,11,1,87.0
left_13618,22771.0,426.0399162068032,61.00935487054306,71.0,1,22872.0,8,8,56.0
left_13622,22771.0,475.668994758278,68.5103744922596,71.0,1,22874.0,9,9,48.0
left_13674,22826.0,490.9994609549642,151.02191172331032,16.0,1,22897.0,20,17,9.0
left_13722,22936.0,69.79668840365326,1.0011150048983382,0.0,0,23041.0,0,0,6.0
left_13724,22936.0,180.88440177848844,8.502138401104048,0.0,0,23046.0,1,1,2.0
left_13742,22991.0,53.50881468226339,53.50825957981351,43.0,1,23062.0,7,7,54.0
left_13759,23046.0,113.51655989127165,113.51655989127165,0.0,0,23078.0,14,14,10.0
left_13768,23046.0,136.08957243828218,136.01973650328824,0.0,0,23084.0,17,15,5.0
left_13775,23046.0,258.77234088480463,151.02178723046742,0.0,0,23088.0,19,14,1.0
left_13821,23101.0,481.7377193990163,1.0010644316514004,0.0,0,23233.0,8,0,89.0
left_13822,23101.0,498.11864229207856,8.502095123661434,0.0,0,23238.0,9,1,85.0
left_13848,23156.0,425.4792579744943,53.508329686007926,70.0,1,23254.0,7,7,51.0
left_13918,23321.0,135.88697579982372,1.0010648324539488,0.0,0,23425.0,1,0,88.0
left_13935,23321.0,303.40482930168497,16.003163155583252,0.0,0,23433.0,3,2,82.0
left_14005,23431.0,245.5475508033691,158.5231245865432,0.0,0,23474.0,19,15,3.0
left_14037,23486.0,206.2398549187143,-1.0,0.0,0,23499.0,3,-1,-1.0
left_14054,23486.0,482.09762000059715,1.001109249550609,0.0,0,23617.0,8,0,4.0
left_14056,23486.0,498.52141430145133,8.502113650207491,0.0,0,23622.0,9,1,11.0
left_14084,23596.0,76.01136635451519,76.01136635451519,14.0,1,23644.0,10,10,31.0
left_14095,23596.0,314.4905618277343,113.5165157432386,14.0,1,23655.0,15,15,15.0
left_14114,23651.0,131.6721613915233,-1.0,0.0,0,23666.0,8,-1,-1.0
left_14155,23651.0,488.5869138921611,-1.0,0.0,0,23689.0,16,-1,-1.0
left_14169,23706.0,36.940863334232525,1.001089113715409,0.0,0,23809.0,0,0,94.0
left_14224,23816.0,287.1156803821213,-1.0,0.0,0,23858.0,19,-1,-1.0
left_14228,23816.0,372.836493796813,-1.0,0.0,0,23860.0,20,-1,-1.0
left_14252,23871.0,44.696366477356385,-1.0,0.0,0,23874.0,1,-1,-1.0
left_14268,23871.0,473.58589204484593,1.0010859335537816,0.0,0,24001.0,7,0,89.0
left_14277,23926.0,23.504832159946037,23.504281582878264,68.0,1,24012.0,3,3,2.0
left_14285,23926.0,112.13341850331192,38.506293448850386,68.0,1,24017.0,5,5,69.0
left_14319,23981.0,397.29299002665687,128.51877729074675,13.0,1,24042.0,17,16,13.0
left_14358,24036.0,359.88840576453634,-1.0,0.0,0,24061.0,13,-1,-1.0
left_14380,24091.0,24.14599987857173,1.0010964311447308,95.0,0,24193.0,0,0,94.0
left_14381,24091.0,119.06527389436943,8.502125012923841,95.0,0,24198.0,1,1,92.0
left_14396,24091.0,476.1812283245847,38.50619866554269,95.0,0,24209.0,5,5,69.0
left_14405,24146.0,68.51768480763798,68.51035423522056,40.0,1,24219.0,9,9,2.0
left_14455,24201.0,415.6933969356874,-1.0,0.0,0,24246.0,21,-1,-1.0
left_14464,24201.0,461.93057535104447,-1.0,0.0,0,24248.0,22,-1,-1.0
left_14506,24256.0,427.1971384354323,1.0010408867369165,0.0,0,24385.0,5,0,90.0
left_14512,24256.0,467.35718634529036,8.502071059833554,0.0,0,24390.0,6,1,89.0
left_14554,24366.0,106.15876679288569,106.01557784489073,12.0,1,24420.0,14,14,27.0
left_14571,24366.0,455.5293447162024,143.52076735071012,12.0,1,24430.0,19,16,8.0
left_14651,24476.0,82.98113550763037,1.0011252132326265,94.0,0,24577.0,0,0,5.0
left_14666,24476.0,352.19643326802185,23.504105525025807,94.0,0,24588.0,3,3,78.0
left_14668,24476.0,464.45912130707876,38.50622624972709,94.0,0,24593.0,5,5,13.0
left_14675,24531.0,53.50824584126951,53.50824584126951,39.0,1,24598.0,7,7,1.0
left_14678,24531.0,61.74734904154639,61.0092433376201,39.0,1,24600.0,8,8,13.0
left_14702,24586.0,128.51840789417815,128.51840789417815,0.0,0,24618.0,14,14,8.0
left_14713,24586.0,214.61850685458617,151.0215582365405,0.0,0,24624.0,17,13,1.0
left_14758,24641.0,458.19821903854614,1.0010134790425695,0.0,0,24769.0,6,0,90.0
left_14763,24641.0,486.1209106332623,8.502039611780221,0.0,0,24774.0,7,1,89.0
left_14787,24696.0,405.9116349939257,53.50832790151986,66.0,1,24790.0,7,7,50.0
left_14802,24751.0,83.51296363777863,83.51255303509835,11.0,1,24798.0,11,11,26.0
left_14804,24751.0,91.53157032468245,91.01365885045509,11.0,1,24800.0,12,12,4.0
left_14846,24806.0,475.8984651290812,-1.0,0.0,0,24842.0,13,-1,-1.0
left_14862,24861.0,4.863815326487384,1.0010053179353235,93.0,0,24961.0,0,0,95.0
left_14879,24861.0,358.64097492644265,31.00525484289364,93.0,0,24975.0,4,4,76.0
left_14989,25026.0,423.61223906930536,1.001132388261908,0.0,0,25153.0,5,0,1.0
left_14994,25026.0,464.79418708607557,8.502005831875978,0.0,0,25158.0,6,1,88.0
left_15107,25246.0,52.36928934831519,1.0010728452506896,92.0,0,25345.0,0,0,87.0
left_15128,25246.0,446.1904176776298,23.504246527851482,92.0,0,25356.0,3,3,65.0
left_15216,25411.0,286.56463887333786,-1.0,0.0,0,25429.0,3,-1,-1.0
left_15219,25411.0,420.136406057425,1.0011524944602002,0.0,0,25537.0,5,0,1.0
left_15238,25466.0,471.03138521779334,76.01139295494465,64.0,1,25564.0,10,10,45.0
left_15246,25521.0,91.01345129942264,91.01345129942264,9.0,1,25568.0,12,12,28.0
left_15249,25521.0,106.01838583719126,106.01556251157619,9.0,1,25572.0,14,14,27.0
left_15294,25576.0,144.62688412508498,-1.0,0.0,0,25592.0,7,-1,-1.0
left_15297,25576.0,158.08798587843103,-1.0,0.0,0,25594.0,8,-1,-1.0
left_15303,25576.0,178.1414213019603,-1.0,0.0,0,25596.0,9,-1,-1.0
left_15304,25576.0,242.91644276872825,-1.0,0.0,0,25598.0,10,-1,-1.0
left_15306,25576.0,309.36783123500635,-1.0,0.0,0,25600.0,11,-1,-1.0
left_15317,25576.0,476.1907604558393,-1.0,0.0,0,25610.0,14,-1,-1.0
left_15326,25631.0,1.0030910328671894,1.0010902549358889,91.0,0,25729.0,0,0,94.0
left_15333,25631.0,110.92398777753107,16.00319231062673,91.0,0,25738.0,2,2,87.0
left_15416,25741.0,487.56566177187483,-1.0,0.0,0,25789.0,23,-1,-1.0
left_15450,25796.0,423.13774503849885,1.0011111524532341,0.0,0,25921.0,5,0,6.0
