vid,init_time,tls_distance,stop_distance,time_to_green,tls_light_count,time_of_pass,leading_cars,stop_leading_cars,stop_duration
right_7588,12871.0,136.2467420371465,136.01980603773097,0.0,0,12908.0,16,14,4.0
right_7651,12926.0,461.8134812967852,1.0010424276271692,0.0,0,13057.0,6,0,91.0
right_7654,12926.0,488.28874582983553,8.502122786370421,0.0,0,13062.0,7,1,90.0
right_7669,12981.0,98.98409383587864,38.50640052078961,69.0,1,13073.0,5,5,55.0
right_7675,12981.0,408.79591881586236,61.00953433598772,69.0,1,13080.0,8,8,40.0
right_7691,13036.0,182.09690495748058,98.51473795366735,14.0,1,13091.0,13,13,12.0
right_7700,13036.0,270.7506660775281,106.01585788431669,14.0,1,13093.0,14,14,1.0
right_7725,13091.0,158.45549979107508,-1.0,0.0,0,13110.0,10,-1,-1.0
right_7727,13091.0,195.5213748411296,-1.0,0.0,0,13112.0,11,-1,-1.0
right_7731,13091.0,288.03962242603285,-1.0,0.0,0,13114.0,12,-1,-1.0
right_7741,13091.0,376.64414976654825,-1.0,0.0,0,13116.0,13,-1,-1.0
right_7751,13091.0,491.9457278628412,-1.0,0.0,0,13129.0,16,-1,-1.0
right_7764,13146.0,144.40877114962782,1.0011084424842238,0.0,0,13249.0,1,0,2.0
right_7766,13146.0,289.6395629865117,8.502032730789438,0.0,0,13254.0,2,1,79.0
right_7793,13201.0,107.08211027754038,53.508118935004966,41.0,1,13271.0,7,7,45.0
right_7829,13256.0,204.4631794817745,-1.0,0.0,0,13291.0,15,-1,-1.0
right_7849,13256.0,489.1335455112159,-1.0,0.0,0,13300.0,20,-1,-1.0
right_7880,13311.0,480.1229730786756,1.0010866329137684,0.0,0,13441.0,6,0,90.0
right_7984,13531.0,47.814619916173,1.0010238234539202,95.0,0,13633.0,0,0,92.0
right_8001,13586.0,53.508278349007924,53.508278349007924,40.0,1,13654.0,7,7,54.0
right_8070,13641.0,467.2844610615633,-1.0,0.0,0,13688.0,22,-1,-1.0
right_8100,13696.0,305.4028326743282,-1.0,0.0,0,13715.0,3,-1,-1.0
right_8114,13696.0,465.018178838864,1.001064421113938,0.0,0,13825.0,6,0,91.0
right_8115,13696.0,491.94711986761536,8.502214825159456,0.0,0,13830.0,7,1,1.0
right_8122,13751.0,37.32976657123624,31.00529256670995,67.0,1,13839.0,4,4,2.0
right_8179,13806.0,484.44226838648314,143.52071760918483,12.0,1,13871.0,19,13,2.0
right_8207,13861.0,431.3544908909127,-1.0,0.0,0,13891.0,14,-1,-1.0
right_8221,13916.0,9.993860583156616,1.0010676073188731,94.0,0,14017.0,0,0,94.0
right_8222,13916.0,49.33596570203065,8.502075444513139,94.0,0,14022.0,1,1,92.0
right_8272,13971.0,332.90971416030067,98.51460085283155,39.0,1,14051.0,13,13,40.0
right_8321,14026.0,478.0872799653735,-1.0,0.0,0,14076.0,23,-1,-1.0
right_8355,14081.0,459.2794554037972,1.001102213313061,0.0,0,14209.0,7,0,48.0
right_8374,14136.0,387.79528434853995,53.50846696992676,66.0,1,14230.0,7,7,8.0
right_8389,14191.0,91.01374237753242,91.01349120779469,11.0,1,14241.0,12,12,27.0
right_8395,14191.0,187.3344167152419,106.01567385955495,11.0,1,14245.0,14,14,3.0
right_8413,14246.0,115.77370494935656,-1.0,0.0,0,14258.0,6,-1,-1.0
right_8449,14301.0,14.159523943858064,1.0010692911533283,93.0,0,14401.0,0,0,92.0
right_8571,14466.0,398.94291805010283,1.0010953463873309,0.0,0,14593.0,5,0,94.0
right_8672,14686.0,1.024902296274945,1.0010279991971058,92.0,0,14785.0,0,0,93.0
right_8690,14741.0,53.50824656821021,53.50824656821021,37.0,1,14806.0,7,7,51.0
right_8733,14796.0,363.03354650384256,-1.0,0.0,0,14836.0,19,-1,-1.0
right_8758,14851.0,422.4450721394271,1.00104438010311,0.0,0,14977.0,5,0,94.0
right_8759,14851.0,469.039879262168,8.502181585478636,0.0,0,14982.0,6,1,3.0
right_8763,14851.0,493.5860032651448,16.003109180093247,0.0,0,14986.0,7,2,82.0
right_8781,14906.0,477.3277169167996,76.01154118406394,64.0,1,15005.0,10,10,2.0
right_8787,14961.0,91.01355253000014,91.01355253000014,9.0,1,15009.0,12,12,28.0
right_8819,15016.0,125.64283257194204,-1.0,0.0,0,15029.0,6,-1,-1.0
right_8859,15071.0,0.3685364941707121,0.3685364941707121,91.0,0,15071.0,0,0,-1.0
right_8859,15126.0,0.3685364941707121,0.3685364941707121,36.0,0,15126.0,0,0,-1.0
right_8860,15071.0,83.1172283905762,7.869609517299921,91.0,0,15174.0,1,1,88.0
right_8871,15071.0,389.21465188777074,30.3727460020757,91.0,0,15183.0,4,4,73.0
right_8886,15071.0,496.5725426060148,52.875798384762724,91.0,0,15190.0,7,7,59.0
right_8949,15181.0,478.8734034372196,-1.0,0.0,0,15226.0,21,-1,-1.0
right_8983,15236.0,451.5267275698771,1.0010516881573042,0.0,0,15361.0,6,0,88.0
right_8985,15236.0,499.5818599615247,8.502079643616469,0.0,0,15366.0,7,1,80.0
right_9089,15456.0,1.326885019544534,1.001183312848923,90.0,0,15553.0,0,0,1.0
right_9091,15456.0,40.27797258679709,8.502050000055307,90.0,0,15558.0,1,1,89.0
right_9112,15511.0,61.009294893508475,61.009294893508475,35.0,1,15576.0,8,8,2.0
right_9136,15511.0,487.9614945090376,121.01745954335422,35.0,1,15592.0,16,16,19.0
right_9173,15566.0,466.86747228531164,-1.0,0.0,0,15611.0,22,-1,-1.0
right_9176,15566.0,491.8872497207485,-1.0,0.0,0,15613.0,23,-1,-1.0
right_9198,15621.0,256.224939551577,-1.0,0.0,0,15635.0,2,-1,-1.0
right_9205,15621.0,387.44611390735946,1.001012263539792,0.0,0,15745.0,4,0,93.0
right_9208,15621.0,437.0023474180962,8.502042308079979,0.0,0,15750.0,5,1,89.0
right_9216,15676.0,31.00515318358714,31.00515318358714,62.0,1,15759.0,4,4,73.0
right_9223,15676.0,439.56956308986986,61.00927488866438,62.0,1,15768.0,8,8,46.0
right_9229,15676.0,477.63558846367516,68.51032595627919,62.0,1,15770.0,9,9,37.0
right_9255,15731.0,301.80861222642613,121.01765333076771,7.0,1,15785.0,16,15,2.0
right_9281,15786.0,142.78440458114642,-1.0,0.0,0,15801.0,7,-1,-1.0
right_9301,15841.0,1.0057721338640704,1.0010654950692697,89.0,1,15937.0,0,0,92.0
right_9303,15841.0,62.658430479457365,8.502159479997715,89.0,1,15942.0,1,1,87.0
right_9310,15841.0,352.52878388660037,31.005280045438443,89.0,1,15951.0,4,4,74.0
right_9316,15841.0,472.6311291435732,46.00736719049257,89.0,1,15956.0,6,6,62.0
right_9321,15896.0,61.00944671681697,61.00944671681697,34.0,1,15960.0,8,8,49.0
right_9367,15951.0,151.0220334407111,151.0220334407111,0.0,0,15984.0,16,16,6.0
right_9402,15951.0,499.7995438439772,-1.0,0.0,0,15999.0,24,-1,-1.0
right_9417,16006.0,385.8921750406735,1.00103023198335,0.0,0,16129.0,4,0,91.0
right_9421,16006.0,475.8432075928897,16.00310254816759,0.0,0,16137.0,6,2,86.0
right_9436,16061.0,235.97511260109013,61.00928462650177,61.0,1,16152.0,8,8,60.0
right_9459,16116.0,113.520462808903,113.51662554467201,6.0,1,16166.0,15,15,24.0
right_9525,16171.0,427.07934599467245,-1.0,0.0,0,16198.0,13,-1,-1.0
right_9532,16226.0,1.0899935114445611,1.0010772447864724,88.0,1,16321.0,0,0,89.0
right_9535,16226.0,71.03954370931034,8.502123999138519,88.0,1,16327.0,1,1,86.0
right_9553,16226.0,278.3760125945322,23.50414461779923,88.0,1,16333.0,3,3,75.0
right_9571,16281.0,61.00944996162974,61.00944996162974,33.0,1,16345.0,8,8,48.0
right_9572,16281.0,68.51050592917886,68.51050592917886,33.0,1,16347.0,9,9,49.0
right_9575,16281.0,77.01307787103207,76.01163658491977,33.0,1,16349.0,10,10,2.0
right_9590,16281.0,461.1196527532302,106.01572895880248,33.0,1,16357.0,14,14,5.0
right_9592,16281.0,485.55752511695033,113.51684604989815,33.0,1,16359.0,15,15,1.0
right_9617,16336.0,242.3288930181413,-1.0,0.0,0,16370.0,16,-1,-1.0
right_9653,16391.0,348.81920509106124,1.0011376996380363,0.0,0,16513.0,3,0,1.0
right_9658,16391.0,406.23580558188263,8.502077596196216,0.0,0,16518.0,4,1,91.0
right_9666,16391.0,482.6931839662604,23.50425258406796,0.0,0,16524.0,6,3,86.0
right_9712,16501.0,154.75333156575059,121.01784005184862,5.0,1,16553.0,16,16,20.0
right_9783,16611.0,1.0242850960412966,1.0010054024517672,87.0,1,16705.0,0,0,90.0
right_9785,16611.0,74.74919987376364,8.502066876636434,87.0,1,16710.0,1,1,83.0
right_9802,16611.0,425.75906442934644,31.00522285329453,87.0,1,16719.0,4,4,67.0
right_9849,16721.0,146.40898710380253,-1.0,0.0,0,16750.0,14,-1,-1.0
right_9850,16721.0,202.4429404970257,-1.0,0.0,0,16752.0,15,-1,-1.0
right_9882,16776.0,169.3257955729849,-1.0,0.0,0,16786.0,1,-1,-1.0
right_9884,16776.0,267.0806389507311,-1.0,0.0,0,16793.0,2,-1,-1.0
right_9887,16776.0,393.79350341707465,1.001078928229333,0.0,0,16897.0,4,0,91.0
right_9893,16776.0,442.8848410289735,8.502214821903749,0.0,0,16902.0,5,1,1.0
right_9941,16886.0,253.93797544864933,121.0178410478306,4.0,1,16937.0,16,15,13.0
right_9963,16941.0,73.95618680035555,-1.0,0.0,0,16948.0,3,-1,-1.0
right_9989,16996.0,1.0010102346875556,1.0010102346875556,86.0,1,17089.0,0,0,92.0
right_9994,16996.0,8.504641236514772,8.502039303914843,86.0,1,17094.0,1,1,90.0
right_10035,17051.0,326.5751261289231,98.51462722789057,31.0,1,17122.0,13,13,31.0
right_10105,17161.0,324.09934983626,1.0011565049879323,0.0,0,17281.0,3,0,1.0
right_10123,17216.0,31.005277954215842,31.005277954215842,58.0,1,17295.0,4,4,69.0
right_10146,17271.0,239.69132829057048,121.01762511817505,3.0,1,17321.0,16,15,12.0
right_10157,17271.0,386.62260926431037,136.01974273561856,3.0,1,17325.0,18,12,1.0
right_10159,17271.0,434.9230935357512,-1.0,3.0,1,17327.0,19,-1,-1.0
right_10182,17326.0,331.3237989088521,-1.0,0.0,0,17348.0,9,-1,-1.0
right_10203,17381.0,1.0013907299373839,1.0010422860441397,85.0,1,17473.0,0,0,89.0
right_10305,17491.0,496.6933253315533,-1.0,0.0,0,17533.0,21,-1,-1.0
right_10320,17546.0,343.33814056860285,1.001101347149131,0.0,0,17665.0,3,0,65.0
right_10322,17546.0,450.3220112659037,8.502134380919074,0.0,0,17670.0,4,1,54.0
right_10335,17601.0,48.49948009827034,46.007301021472934,57.0,1,17684.0,6,6,33.0
right_10412,17711.0,85.38600087948663,-1.0,0.0,0,17719.0,4,-1,-1.0
right_10413,17711.0,103.04347544402464,-1.0,0.0,0,17721.0,5,-1,-1.0
right_10440,17766.0,1.001039210904196,1.001039210904196,84.0,1,17857.0,0,0,91.0
right_10454,17766.0,314.19603451984,31.00528902198801,84.0,1,17871.0,4,4,71.0
right_10470,17821.0,82.60824327171048,68.51066750377163,29.0,1,17883.0,9,9,5.0
right_10473,17821.0,195.111556046456,76.01155311332984,29.0,1,17885.0,10,10,32.0
right_10546,17931.0,324.2869072247296,1.0010700802513952,0.0,0,18049.0,3,0,93.0
right_10566,17986.0,107.7814621455036,53.5085780827946,56.0,1,18069.0,7,7,2.0
right_10579,17986.0,416.5624558616429,76.01156101625702,56.0,1,18076.0,10,10,45.0
right_10582,18041.0,91.01366010847029,91.01366010847029,1.0,1,18080.0,12,12,20.0
right_10611,18096.0,48.836969776849116,-1.0,0.0,0,18101.0,2,-1,-1.0
right_10636,18096.0,417.71349112719264,-1.0,0.0,0,18123.0,9,-1,-1.0
right_10646,18151.0,1.0010293066848703,1.0010293066848703,83.0,1,18241.0,0,0,90.0
right_10655,18151.0,8.513061648088524,8.502035243842897,83.0,1,18246.0,1,1,87.0
right_10659,18151.0,57.03031224479622,16.003049895158313,83.0,1,18249.0,2,2,82.0
right_10694,18206.0,68.5102778449214,68.5102778449214,28.0,1,18266.0,9,9,44.0
right_10697,18206.0,76.05696310077234,76.01129549700319,28.0,1,18269.0,10,10,40.0
right_10791,18316.0,314.28866549795487,1.0010545384867555,0.0,0,18433.0,3,0,93.0
right_10847,18426.0,349.5869746320881,136.01982415016215,0.0,1,18476.0,18,14,5.0
right_10869,18481.0,83.63423986895486,-1.0,0.0,0,18489.0,4,-1,-1.0
right_10903,18536.0,1.0011051052341031,1.0011051052341031,82.0,1,18625.0,0,0,17.0
right_10906,18536.0,8.505397192128612,8.502107359200693,82.0,1,18630.0,1,1,17.0
right_10914,18536.0,121.35433926718326,23.50433000976545,82.0,1,18636.0,3,3,1.0
right_10928,18591.0,61.00921700336511,61.00921700336511,27.0,1,18648.0,8,8,42.0
right_10933,18591.0,76.01849616538595,76.01122777290624,27.0,1,18653.0,10,10,41.0
right_10934,18591.0,138.77158554717894,83.51223493582609,27.0,1,18655.0,11,11,34.0
right_10939,18591.0,346.3010888044722,98.51433801856092,27.0,1,18659.0,13,13,22.0
right_10966,18646.0,151.01213734515488,-1.0,0.0,0,18672.0,12,-1,-1.0
right_10975,18646.0,304.30392776788324,-1.0,0.0,0,18678.0,15,-1,-1.0
right_11007,18701.0,314.1980108411982,1.0010108984143358,0.0,0,18817.0,3,0,91.0
right_11031,18756.0,38.50629685078268,38.50629685078268,54.0,1,18833.0,5,5,66.0
right_11051,18756.0,483.7425336699001,91.0134546653147,54.0,1,18848.0,12,12,34.0
right_11078,18811.0,496.38771544396883,-1.0,5.0,1,18869.0,23,-1,-1.0
right_11105,18866.0,478.7680788752623,-1.0,0.0,0,18901.0,11,-1,-1.0
right_11110,18921.0,1.001066285003276,1.001066285003276,81.0,1,19009.0,0,0,88.0
right_11114,18921.0,8.502170835469371,8.502170835469371,81.0,1,19014.0,1,1,11.0
right_11124,18921.0,216.42980822991922,31.00518103506249,81.0,1,19023.0,4,4,74.0
right_11205,19086.0,118.93785213378487,-1.0,0.0,0,19093.0,1,-1,-1.0
right_11214,19086.0,287.5290802752412,1.001092476517954,0.0,0,19201.0,3,0,92.0
right_11218,19086.0,375.3389590084552,8.502140362071543,0.0,0,19206.0,4,1,85.0
right_11238,19141.0,79.08538722148717,53.50854401808573,53.0,1,19222.0,7,7,59.0
right_11254,19141.0,465.84310149755333,83.51272760377486,53.0,1,19231.0,11,11,38.0
right_11299,19196.0,318.22462780661874,143.52106920493003,4.0,1,19246.0,19,15,6.0
right_11305,19196.0,386.1816753190545,151.02208346480168,4.0,1,19248.0,20,13,1.0
right_11347,19251.0,281.2304809631779,-1.0,0.0,0,19267.0,7,-1,-1.0
right_11366,19306.0,1.001006750272836,1.001006750272836,80.0,1,19393.0,0,0,86.0
right_11379,19361.0,53.508110969971426,53.508110969971426,25.0,1,19414.0,7,7,39.0
right_11383,19361.0,68.51659245732243,68.51022928772466,25.0,1,19419.0,9,9,39.0
right_11401,19416.0,150.80446515505383,-1.0,0.0,0,19440.0,12,-1,-1.0
right_11402,19416.0,203.99940700950089,-1.0,0.0,0,19442.0,13,-1,-1.0
right_11432,19416.0,486.59380639893936,-1.0,0.0,0,19452.0,18,-1,-1.0
right_11449,19471.0,307.5918321546167,1.001035833172068,0.0,0,19585.0,3,0,89.0
right_11558,19636.0,499.8980974602282,1.0010084568112916,0.0,0,19777.0,11,0,93.0
right_11561,19691.0,8.502008940682456,8.502008940682456,79.0,1,19782.0,1,1,86.0
right_11581,19691.0,391.6775619773194,46.007316235498244,79.0,1,19796.0,6,6,64.0
right_11637,19801.0,150.47210380574282,-1.0,0.0,0,19825.0,11,-1,-1.0
right_11672,19801.0,432.1283385544146,-1.0,0.0,0,19838.0,18,-1,-1.0
right_11690,19856.0,262.8830450889655,1.0011023640440158,0.0,0,19969.0,2,0,8.0
right_11695,19856.0,364.62215248793365,8.502211583001554,0.0,0,19974.0,3,1,1.0
right_11798,20076.0,1.0010546326421377,1.0010546326421377,78.0,1,20161.0,0,0,85.0
right_11809,20076.0,16.025743571883883,16.003222361196208,78.0,1,20169.0,2,2,7.0
right_11865,20131.0,420.40784923788163,106.0155933846653,23.0,1,20196.0,14,14,18.0
right_11873,20131.0,499.6606327575631,128.51876399425214,23.0,1,20203.0,17,14,7.0
right_11892,20186.0,490.61951498482375,-1.0,0.0,0,20224.0,18,-1,-1.0
right_11914,20241.0,258.9568797875196,1.0010135922415202,0.0,0,20353.0,2,0,90.0
right_11986,20351.0,293.65268352013067,151.0220974023689,1.0,1,20401.0,20,17,9.0
right_12014,20406.0,108.08968991713556,-1.0,0.0,0,20416.0,5,-1,-1.0
right_12016,20406.0,173.4797010495326,-1.0,0.0,0,20418.0,6,-1,-1.0
right_12030,20406.0,496.69830117337403,1.0010504956284194,0.0,0,20545.0,12,0,92.0
right_12052,20461.0,236.2471637605689,38.506165246376675,77.0,1,20562.0,5,5,71.0
right_12061,20461.0,465.910605141148,61.00931143650553,77.0,1,20569.0,8,8,54.0
right_12075,20516.0,83.51257102269687,83.51257102269687,22.0,1,20576.0,11,11,40.0
right_12081,20516.0,236.6704437159001,106.01573274321515,22.0,1,20582.0,14,14,29.0
right_12144,20571.0,439.43271557001486,-1.0,0.0,0,20608.0,19,-1,-1.0
right_12169,20626.0,187.16764264342467,1.0010031960634933,0.0,0,20737.0,2,0,92.0
right_12170,20626.0,282.74984586182967,8.5020366372014,0.0,0,20742.0,3,1,88.0
right_12180,20681.0,38.50619576626082,38.50619576626082,49.0,1,20754.0,5,5,61.0
right_12203,20681.0,402.6306506559252,83.51250289199999,49.0,1,20767.0,11,11,19.0
right_12220,20736.0,128.51937955021288,128.51877483717408,0.0,1,20779.0,17,16,1.0
right_12248,20791.0,72.1468644266953,-1.0,0.0,0,20798.0,3,-1,-1.0
right_12250,20791.0,92.28404789870024,-1.0,0.0,0,20800.0,4,-1,-1.0
right_12255,20791.0,121.35255429010651,-1.0,0.0,0,20802.0,5,-1,-1.0
right_12261,20791.0,183.76317852521302,-1.0,0.0,0,20804.0,6,-1,-1.0
right_12273,20791.0,492.9198268234189,1.0011478419058903,0.0,0,20929.0,11,0,1.0
right_12291,20846.0,278.97986200973395,46.00735169467834,76.0,1,20948.0,6,6,70.0
right_12363,20956.0,165.71501811757932,-1.0,0.0,0,20981.0,12,-1,-1.0
right_12366,20956.0,173.42626701476257,-1.0,0.0,0,20983.0,13,-1,-1.0
right_12406,21011.0,225.51048876764247,1.001024519602936,0.0,0,21121.0,2,0,92.0
right_12429,21011.0,492.92469382773356,38.50618850661317,0.0,0,21138.0,7,5,68.0
right_12464,21121.0,143.82537451201142,136.01970435256635,0.0,0,21165.0,18,15,8.0
right_12491,21176.0,79.38984153415038,-1.0,0.0,0,21184.0,4,-1,-1.0
right_12512,21176.0,496.1153413717635,1.0010964820060622,0.0,0,21313.0,11,0,91.0
right_12553,21286.0,229.0651917335577,98.51465053536332,20.0,1,21347.0,13,13,17.0
right_12582,21341.0,234.77575211149932,-1.0,0.0,0,21368.0,13,-1,-1.0
right_12615,21396.0,155.8644997062441,1.0010104574766387,0.0,0,21505.0,2,0,93.0
right_12635,21396.0,456.3876096196472,31.005160550017422,0.0,0,21518.0,6,4,77.0
right_12649,21451.0,333.6370231189765,83.51232283173397,47.0,1,21534.0,11,11,41.0
right_12689,21506.0,438.3060776338913,-1.0,0.0,0,21557.0,22,-1,-1.0
right_12691,21506.0,468.8514191686011,-1.0,0.0,0,21559.0,23,-1,-1.0
right_12724,21561.0,478.37087423115463,1.0010718702353074,0.0,0,21697.0,9,0,93.0
right_12802,21726.0,222.95000792825383,-1.0,0.0,0,21756.0,15,-1,-1.0
right_12842,21781.0,180.48485363095813,1.001004852192807,0.0,0,21889.0,1,0,91.0
right_12846,21781.0,307.82669856649443,8.502110152373232,0.0,0,21894.0,2,1,5.0
right_12850,21781.0,438.3387040434405,23.50410485002658,0.0,0,21900.0,4,3,73.0
right_12895,21891.0,206.2905878622084,143.52072060933918,0.0,0,21934.0,18,15,6.0
right_12914,21946.0,52.21339314729534,-1.0,0.0,0,21951.0,2,-1,-1.0
right_12927,21946.0,430.96506806947286,-1.0,0.0,0,21973.0,7,-1,-1.0
right_12928,21946.0,471.56923203812914,1.0010509939288001,0.0,0,22081.0,8,0,93.0
right_12930,21946.0,493.66207865700125,8.502124348986342,0.0,0,22086.0,9,1,90.0
right_12936,22001.0,23.504319759763174,23.504319759763174,73.0,1,22093.0,3,3,82.0
right_12983,22056.0,98.72963170649729,98.51486334998951,18.0,1,22116.0,13,13,8.0
right_13016,22056.0,482.5122382722795,143.5210047947578,18.0,1,22127.0,19,17,1.0
right_13054,22166.0,113.88449089108542,1.001039466454415,0.0,0,22273.0,1,0,93.0
right_13065,22166.0,253.9248867133673,8.502076572538101,0.0,0,22278.0,2,1,83.0
right_13068,22166.0,412.38258537752546,23.50426332043304,0.0,0,22284.0,4,3,1.0
right_13102,22276.0,121.01779050559105,121.01779050559105,0.0,0,22313.0,15,15,13.0
right_13121,22276.0,136.0210020726561,136.01987793962178,0.0,0,22317.0,17,16,12.0
right_13157,22331.0,46.50491463447429,-1.0,0.0,0,22336.0,2,-1,-1.0
right_13158,22331.0,64.92568758602505,-1.0,0.0,0,22338.0,3,-1,-1.0
right_13186,22331.0,491.3566742993891,1.0010007694364729,0.0,0,22465.0,10,0,91.0
right_13188,22386.0,8.502042733939732,8.502042733939732,72.0,1,22470.0,1,1,80.0
right_13200,22386.0,29.35882116824172,23.50418437103076,72.0,1,22476.0,3,3,75.0
right_13223,22441.0,68.51045696815237,68.51045696815237,17.0,1,22490.0,9,9,33.0
right_13230,22441.0,76.01150214024483,76.01150214024483,17.0,1,22492.0,10,10,34.0
right_13239,22441.0,217.1700438511556,98.51461009006806,17.0,1,22498.0,13,13,23.0
right_13248,22441.0,405.9871168099344,113.51671447334736,17.0,1,22502.0,15,14,13.0
right_13251,22441.0,456.60679544918236,121.01773944918853,17.0,1,22504.0,16,13,7.0
right_13252,22441.0,485.69819555925204,128.51880395114821,17.0,1,22506.0,17,13,4.0
right_13302,22551.0,135.27505588046415,1.0010832018110705,0.0,0,22657.0,1,0,92.0
right_13304,22551.0,227.1850505421233,8.502161926299491,0.0,0,22662.0,2,1,87.0
right_13305,22551.0,309.8803134283773,16.00318805065109,0.0,0,22665.0,3,2,86.0
right_13310,22551.0,499.4747837857343,46.00735437438533,0.0,0,22675.0,7,6,8.0
right_13331,22661.0,113.51655018123712,113.51655018123712,0.0,0,22694.0,14,14,11.0
right_13372,22716.0,73.52736207095211,-1.0,0.0,0,22721.0,2,-1,-1.0
right_13394,22716.0,482.9303817119713,1.0010913881102397,0.0,0,22849.0,8,0,90.0
right_13396,22716.0,498.19800016433,8.50212019334475,0.0,0,22854.0,9,1,88.0
right_13489,22881.0,455.0968259119429,-1.0,0.0,0,22914.0,14,-1,-1.0
right_13512,22936.0,144.57557718129817,1.0010695659910311,0.0,0,23041.0,1,0,92.0
right_13514,22936.0,194.7095197389509,8.502150413117478,0.0,0,23046.0,2,1,89.0
right_13539,22991.0,68.85175159961892,68.51056692271254,43.0,1,23067.0,9,9,1.0
right_13542,22991.0,196.2282625040039,76.01150020914241,43.0,1,23069.0,10,10,46.0
right_13548,22991.0,366.9679915068695,91.01364289273243,43.0,1,23073.0,12,12,38.0
right_13551,22991.0,483.43468384295693,106.0157749235367,43.0,1,23077.0,14,14,7.0
right_13587,23046.0,428.52364237895233,-1.0,0.0,0,23094.0,22,-1,-1.0
right_13615,23101.0,208.85278947260215,-1.0,0.0,0,23112.0,4,-1,-1.0
right_13629,23101.0,468.3502075777389,1.0010049178940792,0.0,0,23233.0,8,0,91.0
right_13632,23101.0,491.48073315732177,8.502042137128171,0.0,0,23238.0,9,1,87.0
right_13641,23156.0,23.50419417941634,23.50419417941634,70.0,1,23244.0,3,3,6.0
right_13691,23211.0,326.60376542635163,121.01760535505258,15.0,1,23272.0,16,16,1.0
right_13694,23211.0,391.2836046568458,128.5184429585987,15.0,1,23274.0,17,16,14.0
right_13707,23266.0,162.74220732668942,-1.0,0.0,0,23286.0,9,-1,-1.0
right_13764,23321.0,61.35631756537345,1.001021533541973,0.0,0,23425.0,0,0,93.0
right_13765,23321.0,99.25773556181372,8.502081763936927,0.0,0,23430.0,1,1,92.0
right_13797,23376.0,249.40454729019606,83.51249625910333,42.0,1,23454.0,11,11,43.0
right_13853,23486.0,21.541727487405748,-1.0,0.0,0,23488.0,1,-1,-1.0
right_13877,23486.0,476.90489765303215,1.0010326246094792,0.0,0,23617.0,8,0,88.0
right_13880,23486.0,498.2574234850705,8.502146451424096,0.0,0,23622.0,9,1,2.0
right_13925,23596.0,83.51262011014717,83.51262011014717,14.0,1,23648.0,11,11,32.0
right_13955,23651.0,159.2220584773743,-1.0,0.0,0,23671.0,10,-1,-1.0
right_13957,23651.0,191.21565415433534,-1.0,0.0,0,23673.0,11,-1,-1.0
right_13994,23706.0,96.2010374245084,1.0010892928083877,0.0,0,23809.0,1,0,92.0
right_13998,23706.0,241.49338475973832,8.502172765617331,0.0,0,23814.0,2,1,84.0
right_14067,23816.0,492.8933811220341,-1.0,0.0,0,23862.0,21,-1,-1.0
right_14092,23871.0,445.26893886216,1.001029528400636,0.0,0,24001.0,5,0,92.0
right_14094,23871.0,476.97408322719855,8.502179559245294,0.0,0,24006.0,6,1,1.0
right_14137,23981.0,98.5208937541627,98.51458401020113,13.0,1,24034.0,13,13,5.0
right_14141,23981.0,281.8312255392782,113.51650175141071,13.0,1,24038.0,15,15,19.0
right_14186,24036.0,352.5071751843206,-1.0,0.0,0,24061.0,13,-1,-1.0
right_14207,24091.0,35.9072537535186,1.0010150642353324,95.0,0,24193.0,0,0,90.0
right_14216,24091.0,257.75380635121843,16.003059155990854,95.0,0,24201.0,2,2,82.0
right_14261,24201.0,136.03503493755406,136.01961582344163,0.0,0,24236.0,16,14,1.0
right_14305,24256.0,448.80089291678735,1.0011320186757189,0.0,0,24385.0,5,0,2.0
right_14315,24256.0,496.2455719206482,16.00303919427631,0.0,0,24393.0,7,2,86.0
right_14332,24311.0,117.78538791314655,38.50628529919885,67.0,1,24401.0,5,5,5.0
right_14417,24476.0,23.13496810445179,1.0010034983783385,94.0,0,24577.0,0,0,92.0
right_14425,24476.0,287.47081507509563,23.504205886690674,94.0,0,24588.0,3,3,1.0
right_14443,24531.0,68.55849527003113,68.51026184894772,39.0,1,24602.0,9,9,51.0
right_14450,24531.0,279.1146517129614,83.51231398175003,39.0,1,24606.0,11,11,38.0
right_14482,24586.0,489.14675554744906,-1.0,0.0,0,24633.0,22,-1,-1.0
right_14509,24641.0,135.00935121836312,-1.0,0.0,0,24648.0,1,-1,-1.0
right_14519,24641.0,439.1803079118952,1.001001034477838,0.0,0,24769.0,5,0,90.0
right_14520,24641.0,474.6435674680397,8.50212984858166,0.0,0,24774.0,6,1,11.0
right_14523,24696.0,23.504037801927158,23.504037801927158,66.0,1,24780.0,3,3,75.0
right_14541,24696.0,328.56665058927604,61.009421706249334,66.0,1,24793.0,8,8,1.0
right_14557,24751.0,138.4999462060431,113.5165393284388,11.0,1,24807.0,15,15,23.0
right_14592,24806.0,301.34164351979257,-1.0,0.0,0,24830.0,12,-1,-1.0
right_14597,24806.0,414.3430464778096,-1.0,0.0,0,24834.0,14,-1,-1.0
right_14609,24861.0,55.08357322876418,1.0010054702883622,93.0,0,24961.0,0,0,88.0
right_14611,24861.0,156.85434159289804,8.502134114928822,93.0,0,24966.0,1,1,3.0
right_14618,24861.0,410.91679435977716,23.504130124099504,93.0,0,24972.0,3,3,71.0
right_14627,24861.0,496.7129958290607,38.506149823981154,93.0,0,24977.0,5,5,62.0
