vid,init_time,tls_distance,stop_distance,time_to_green,tls_light_count,time_of_pass,leading_cars,stop_leading_cars,stop_duration
down_5571,11331.0,1.0656397717246475,1.0010866972540953,87.0,1,11425.0,0,0,90.0
down_5573,11331.0,31.41274384730866,8.502142655817522,87.0,1,11430.0,1,1,86.0
down_5582,11331.0,206.32968528648274,23.504202929988715,87.0,1,11436.0,3,3,79.0
down_5591,11331.0,456.3621994629503,53.508377365102604,87.0,1,11446.0,7,7,3.0
down_5599,11386.0,83.51244863480258,83.51234534608318,32.0,1,11455.0,11,11,48.0
down_5672,11496.0,392.87232286444055,1.0010891768196757,0.0,0,11617.0,5,0,92.0
down_5686,11551.0,196.74562869304782,61.00958448924735,59.0,1,11641.0,8,8,57.0
down_5756,11716.0,1.001235673387555,1.0010811210738666,86.0,1,11809.0,0,0,91.0
down_5788,11771.0,480.9140928093344,136.01991308890578,31.0,1,11852.0,18,18,20.0
down_5791,11771.0,498.0477508601839,143.52092102158525,31.0,1,11854.0,19,18,17.0
down_5809,11826.0,351.35719874827413,-1.0,0.0,0,11867.0,20,-1,-1.0
down_5831,11881.0,371.54458830663935,1.0010086028399314,0.0,0,12001.0,4,0,91.0
down_5849,11936.0,38.50627632937943,38.50627632937943,58.0,1,12017.0,5,5,70.0
down_5859,11936.0,143.26858636833822,61.00943633085535,58.0,1,12024.0,8,8,65.0
down_5861,11936.0,220.26528242761253,68.51057773820935,58.0,1,12026.0,9,9,2.0
down_5864,11936.0,316.0149886039086,76.01160212479022,58.0,1,12028.0,10,10,1.0
down_5881,11991.0,136.0425898185861,136.01977339418795,3.0,1,12044.0,18,18,23.0
down_5927,12101.0,1.00108349491245,1.00108349491245,85.0,1,12193.0,0,0,92.0
down_5962,12156.0,345.11291626682504,121.01782661844764,30.0,1,12233.0,16,16,28.0
down_6017,12266.0,292.61304612625395,-1.0,0.0,0,12283.0,4,-1,-1.0
down_6020,12266.0,369.58933709012337,1.001033337818626,0.0,0,12385.0,5,0,91.0
down_6024,12266.0,423.5504563155664,8.502127868703326,0.0,0,12390.0,6,1,83.0
down_6032,12321.0,38.50628353275164,38.50628353275164,57.0,1,12402.0,5,5,69.0
down_6098,12431.0,289.35161416856573,-1.0,0.0,0,12454.0,12,-1,-1.0
down_6100,12431.0,350.64442186718804,-1.0,0.0,0,12456.0,13,-1,-1.0
down_6112,12486.0,1.00105627616108,1.00105627616108,84.0,1,12577.0,0,0,90.0
down_6115,12486.0,8.560904363811687,8.502158400862013,84.0,1,12582.0,1,1,52.0
down_6117,12486.0,50.05791844418008,16.00316470950088,84.0,1,12585.0,2,2,50.0
down_6159,12541.0,482.2309226116918,143.52065290212863,29.0,1,12622.0,19,19,22.0
down_6162,12596.0,158.52279359931782,158.52279359931782,0.0,0,12626.0,14,14,2.0
down_6169,12596.0,173.5248313663343,173.5248313663343,0.0,0,12630.0,16,16,4.0
down_6184,12596.0,498.2809854906984,-1.0,0.0,0,12645.0,24,-1,-1.0
down_6197,12651.0,344.9716199156828,1.0010103303130222,0.0,0,12769.0,4,0,91.0
down_6200,12651.0,450.6314218521118,16.003193205660807,0.0,0,12778.0,6,2,1.0
down_6209,12706.0,46.007369003773654,46.007369003773654,56.0,1,12788.0,6,6,5.0
down_6221,12706.0,451.79301587492233,98.51443059032982,56.0,1,12802.0,13,13,42.0
down_6263,12816.0,191.7749890974081,-1.0,0.0,0,12835.0,9,-1,-1.0
down_6266,12816.0,229.54516575369556,-1.0,0.0,0,12837.0,10,-1,-1.0
down_6269,12816.0,295.90533240782094,-1.0,0.0,0,12839.0,11,-1,-1.0
down_6272,12816.0,370.8303031732328,-1.0,0.0,0,12841.0,12,-1,-1.0
down_6277,12816.0,491.2435836755671,-1.0,0.0,0,12853.0,15,-1,-1.0
down_6283,12871.0,1.001007544085212,1.001007544085212,83.0,1,12961.0,0,0,90.0
down_6288,12871.0,8.504907342612682,8.50210538860614,83.0,1,12966.0,1,1,88.0
down_6304,12871.0,438.8704363320953,53.508311128612824,83.0,1,12982.0,7,7,63.0
down_6311,12926.0,83.5125696674798,83.5125696674798,28.0,1,12990.0,11,11,45.0
down_6376,13036.0,325.92954032868136,1.0010527974515642,0.0,0,13153.0,3,0,91.0
down_6378,13036.0,384.53881751547203,8.502113807192359,0.0,0,13158.0,4,1,88.0
down_6388,13091.0,46.007352848051994,46.007352848051994,55.0,1,13172.0,6,6,68.0
down_6439,13146.0,457.74945266684915,-1.0,0.0,1,13208.0,24,-1,-1.0
down_6455,13201.0,442.73985247304665,-1.0,0.0,0,13231.0,13,-1,-1.0
down_6459,13256.0,1.0010216387462378,1.0010216387462378,82.0,1,13345.0,0,0,89.0
down_6463,13256.0,18.20357838870501,16.003113189011515,82.0,1,13353.0,2,2,85.0
down_6485,13256.0,342.62623790493234,46.00726974888307,82.0,1,13364.0,6,6,72.0
down_6570,13421.0,325.44613156784317,1.0010453278357545,0.0,0,13537.0,3,0,89.0
down_6571,13421.0,391.03096096188096,8.50220051377022,0.0,0,13542.0,4,1,1.0
down_6639,13586.0,165.8035885254145,-1.0,0.0,0,13602.0,8,-1,-1.0
down_6640,13586.0,180.9377185331722,-1.0,0.0,0,13604.0,9,-1,-1.0
down_6642,13586.0,204.51033573344864,-1.0,0.0,0,13606.0,10,-1,-1.0
down_6659,13641.0,1.0010673876634542,1.0010673876634542,81.0,1,13729.0,0,0,88.0
down_6660,13641.0,8.502088567738156,8.502088567738156,81.0,1,13734.0,1,1,89.0
down_6671,13641.0,377.69794254728737,46.00733932731959,81.0,1,13748.0,6,6,1.0
down_6694,13696.0,168.30199192024062,106.0156440176322,26.0,1,13765.0,14,14,36.0
down_6696,13696.0,266.4783167761294,113.51668915950931,26.0,1,13767.0,15,15,33.0
down_6713,13751.0,158.51186117318912,-1.0,0.0,0,13778.0,13,-1,-1.0
down_6716,13751.0,166.0231350580557,-1.0,0.0,0,13780.0,14,-1,-1.0
down_6717,13751.0,173.5249664742347,173.5249664742347,0.0,0,13782.0,15,15,1.0
down_6744,13806.0,280.7520886076109,1.0010957136406091,0.0,0,13921.0,3,0,91.0
down_6749,13806.0,430.683144733496,16.00313234775001,0.0,0,13930.0,5,2,82.0
down_6752,13861.0,38.50634773464617,38.50634773464617,53.0,1,13938.0,5,5,65.0
down_6788,13916.0,497.0251071637496,-1.0,4.0,1,13980.0,26,-1,-1.0
down_6821,14026.0,1.001034450948282,1.001034450948282,80.0,1,14113.0,0,0,87.0
down_6825,14026.0,16.040614015109156,16.003094893908894,80.0,1,14121.0,2,2,84.0
down_6865,14081.0,459.92219909848643,143.52093601140768,25.0,1,14158.0,19,19,2.0
down_6877,14136.0,188.53206016477063,-1.0,0.0,0,14169.0,16,-1,-1.0
down_6899,14191.0,257.3208142495714,1.0011120661953896,0.0,0,14305.0,3,0,2.0
down_6900,14191.0,331.3339294923469,8.502014887068356,0.0,0,14310.0,4,1,90.0
down_6903,14191.0,390.0547793328762,16.00305258313142,0.0,0,14313.0,5,2,85.0
down_6912,14191.0,496.3705884042196,38.506230013160966,0.0,0,14322.0,8,5,73.0
down_6926,14246.0,253.45826611179746,83.51250494161125,52.0,1,14336.0,11,11,54.0
down_6934,14246.0,480.9797503110952,113.51671061068214,52.0,1,14344.0,15,15,37.0
down_6936,14246.0,498.13934225581175,121.0177399656382,52.0,1,14346.0,16,16,32.0
down_6958,14301.0,451.281782887876,-1.0,3.0,1,14363.0,25,-1,-1.0
down_6969,14356.0,183.4147753248542,-1.0,0.0,0,14374.0,9,-1,-1.0
down_6971,14356.0,206.1442168101091,-1.0,0.0,0,14376.0,10,-1,-1.0
down_6973,14356.0,305.76204872610333,-1.0,0.0,0,14378.0,11,-1,-1.0
down_6974,14356.0,371.1732199684412,-1.0,0.0,0,14380.0,12,-1,-1.0
down_6985,14411.0,1.0010196038276715,1.0010196038276715,79.0,1,14497.0,0,0,86.0
down_6987,14411.0,8.502122518976819,8.502122518976819,79.0,1,14502.0,1,1,1.0
down_7007,14411.0,437.2001501369944,61.00931546630574,79.0,1,14521.0,8,8,36.0
down_7010,14411.0,475.3225172783248,68.51035308574689,79.0,1,14523.0,9,9,31.0
down_7042,14521.0,181.02436818778617,-1.0,0.0,0,14552.0,16,-1,-1.0
down_7047,14521.0,204.78258292763363,-1.0,0.0,0,14556.0,18,-1,-1.0
down_7055,14521.0,357.82033224496985,-1.0,0.0,0,14560.0,20,-1,-1.0
down_7088,14576.0,295.82656506863486,1.0010981630401259,0.0,0,14689.0,3,0,89.0
down_7126,14686.0,136.01991619889472,136.01991619889472,2.0,1,14733.0,18,18,21.0
down_7146,14741.0,111.6989037982184,-1.0,0.0,0,14752.0,5,-1,-1.0
down_7159,14741.0,438.8594929323532,-1.0,0.0,0,14769.0,12,-1,-1.0
down_7165,14741.0,496.46221807487314,1.0011410332896844,0.0,0,14881.0,14,0,2.0
down_7168,14796.0,8.502112514366104,8.502112514366104,78.0,1,14886.0,1,1,2.0
down_7176,14796.0,259.37560170162465,46.00725391205316,78.0,1,14900.0,6,6,8.0
down_7189,14851.0,98.51446910990221,98.51446910990221,23.0,1,14915.0,13,13,43.0
down_7223,14906.0,181.0194342545741,-1.0,0.0,0,14936.0,15,-1,-1.0
down_7257,14961.0,287.82252063387995,1.0010618728251188,0.0,0,15073.0,2,0,90.0
down_7268,15016.0,46.00719485130844,46.00719485130844,50.0,1,15092.0,6,6,63.0
down_7276,15016.0,112.69359586555493,68.51026389947918,50.0,1,15099.0,9,9,56.0
down_7281,15016.0,375.28977094721046,91.01345487391636,50.0,1,15105.0,12,12,43.0
down_7333,15126.0,453.78775689201433,-1.0,0.0,0,15156.0,11,-1,-1.0
down_7338,15126.0,498.42691813455895,1.0011128246082992,0.0,0,15265.0,13,0,14.0
down_7343,15181.0,16.003473136028163,16.003265972987265,77.0,1,15274.0,2,2,6.0
down_7392,15236.0,474.5619688229635,151.02197953829986,22.0,1,15312.0,20,19,17.0
down_7397,15291.0,165.60335443149523,-1.0,0.0,0,15316.0,12,-1,-1.0
down_7428,15346.0,245.98631460973988,1.0010229800371917,0.0,0,15457.0,2,0,92.0
down_7441,15401.0,61.009322018647076,61.009322018647076,49.0,1,15481.0,8,8,63.0
down_7443,15401.0,72.6567353114736,68.51035936022845,49.0,1,15483.0,9,9,59.0
down_7444,15401.0,135.69197223838188,76.01136376614113,49.0,1,15485.0,10,10,53.0
down_7467,15456.0,158.73967278703486,158.52270595014568,0.0,1,15506.0,21,19,14.0
down_7474,15456.0,387.13240239433946,181.025892653554,0.0,1,15512.0,24,17,4.0
down_7500,15511.0,493.90283737456457,1.0010104587051387,0.0,0,15649.0,14,0,92.0
down_7505,15566.0,16.003052411881356,16.003052411881356,76.0,1,15657.0,2,2,84.0
down_7522,15566.0,496.9535516165972,83.51243400145263,76.0,1,15678.0,11,11,1.0
down_7573,15676.0,431.6415043732151,-1.0,0.0,0,15716.0,19,-1,-1.0
down_7595,15731.0,243.17489237096146,1.0010014853680218,0.0,0,15841.0,2,0,91.0
down_7620,15786.0,61.01093432594154,61.00942885500064,48.0,1,15865.0,8,8,7.0
down_7622,15786.0,80.52204896815562,68.51053644052179,48.0,1,15867.0,9,9,1.0
down_7657,15841.0,425.2251423716545,181.02574360614037,0.0,0,15897.0,24,16,1.0
down_7685,15896.0,494.04671956105165,1.0011158351040308,0.0,0,16033.0,13,0,9.0
down_7708,16006.0,106.03815479178331,106.01570130877629,20.0,1,16069.0,14,14,37.0
down_7738,16061.0,188.43368264896702,-1.0,0.0,0,16090.0,14,-1,-1.0
down_7761,16116.0,168.94318636265172,1.0011503945840443,0.0,0,16225.0,1,0,3.0
down_7763,16116.0,277.89048416956484,8.502091954410162,0.0,0,16230.0,2,1,88.0
down_7812,16226.0,467.7330484348349,-1.0,0.0,0,16284.0,25,-1,-1.0
down_7846,16281.0,481.69867375339714,1.001107385267062,0.0,0,16417.0,12,0,7.0
down_7848,16281.0,498.3801558524369,8.502134995701624,0.0,0,16422.0,13,1,4.0
down_7917,16446.0,434.7130972729997,-1.0,0.0,0,16484.0,20,-1,-1.0
down_7928,16501.0,146.85844258647046,1.0010212642690703,0.0,0,16609.0,1,0,94.0
down_7936,16501.0,445.6908508819528,31.0052980982282,0.0,0,16623.0,5,4,4.0
down_7945,16556.0,68.51048115344526,68.51048115344526,46.0,1,16634.0,9,9,2.0
down_7948,16556.0,87.02037292547033,76.01137346360053,46.0,1,16636.0,10,10,55.0
down_7971,16611.0,136.01954058966237,136.01954058966237,0.0,0,16653.0,17,17,16.0
down_8009,16666.0,127.81384571096686,-1.0,0.0,0,16678.0,6,-1,-1.0
down_8023,16666.0,494.2807831317186,1.0010532713300222,0.0,0,16801.0,13,0,89.0
down_8028,16721.0,16.003347367524952,16.003178291095765,73.0,1,16809.0,2,2,2.0
down_8029,16721.0,23.507651246366375,23.504077549452404,73.0,1,16812.0,3,3,77.0
down_8032,16721.0,154.4824968274835,38.506178763511635,73.0,1,16817.0,5,5,70.0
down_8083,16831.0,169.27827497486342,-1.0,0.0,0,16854.0,11,-1,-1.0
down_8084,16831.0,178.7763531055357,-1.0,0.0,0,16856.0,12,-1,-1.0
down_8121,16886.0,164.25103323319917,1.0010789375182298,0.0,0,16993.0,1,0,92.0
down_8167,16996.0,128.5187979660733,128.5187979660733,0.0,0,17035.0,16,16,14.0
down_8185,16996.0,395.43251186721017,-1.0,0.0,0,17048.0,23,-1,-1.0
down_8216,17051.0,484.718422602769,1.0010239333323625,0.0,0,17185.0,11,0,89.0
down_8229,17106.0,77.15096767600602,38.50626667070321,72.0,1,17202.0,5,5,74.0
down_8241,17106.0,414.6003549182788,68.51040964067374,72.0,1,17211.0,9,9,58.0
down_8243,17106.0,454.85029200378636,76.01146167657869,72.0,1,17213.0,10,10,54.0
down_8260,17161.0,131.1854556429938,121.0176871143791,17.0,1,17225.0,16,16,34.0
down_8282,17216.0,195.54295251717411,-1.0,0.0,0,17244.0,14,-1,-1.0
down_8309,17271.0,152.51768763964162,1.001061105793724,0.0,0,17377.0,1,0,89.0
down_8338,17326.0,61.009354214452905,61.009354214452905,44.0,1,17400.0,8,8,59.0
down_8340,17326.0,68.51311746242277,68.51046368331771,44.0,1,17402.0,9,9,15.0
down_8373,17381.0,158.57464614942126,158.52291352763484,0.0,0,17426.0,20,18,11.0
down_8434,17436.0,480.7729562016204,1.0010489723989622,0.0,0,17569.0,10,0,92.0
down_8437,17491.0,16.003088964290555,16.003088964290555,71.0,1,17578.0,2,2,80.0
down_8505,17601.0,304.7242734950036,-1.0,0.0,0,17634.0,17,-1,-1.0
down_8506,17601.0,384.7463413449936,-1.0,0.0,0,17636.0,18,-1,-1.0
down_8517,17656.0,15.000698765135667,-1.0,0.0,0,17657.0,0,-1,-1.0
down_8525,17656.0,179.087359527753,1.0010152142459674,0.0,0,17761.0,2,0,86.0
down_8530,17656.0,330.57123402981085,16.003200744012872,0.0,0,17769.0,4,2,4.0
down_8559,17711.0,476.7624654541723,121.01766565606287,43.0,1,17800.0,16,16,30.0
down_8623,17821.0,465.12358246212824,1.001088527071147,0.0,0,17953.0,10,0,93.0
down_8626,17821.0,491.3339101967402,8.502247260110664,0.0,0,17958.0,11,1,1.0
down_8643,17876.0,218.12473356081162,53.50869069114253,70.0,1,17974.0,7,7,1.0
down_8645,17876.0,303.9028278744779,61.009520366546276,70.0,1,17977.0,8,8,6.0
down_8669,17931.0,113.51665054866965,113.51665054866965,15.0,1,17991.0,15,15,37.0
down_8711,17986.0,319.1593557920943,-1.0,0.0,0,18019.0,17,-1,-1.0
down_8732,18041.0,137.2474220999515,1.0010728563838711,0.0,0,18145.0,1,0,88.0
down_8734,18041.0,229.522437169589,8.502177338192098,0.0,0,18150.0,2,1,4.0
down_8739,18041.0,443.49129979284487,31.005197641995377,0.0,0,18159.0,5,4,74.0
down_8797,18151.0,395.82405904131934,-1.0,0.0,0,18202.0,23,-1,-1.0
down_8823,18206.0,420.64255317812797,-1.0,0.0,0,18233.0,8,-1,-1.0
down_8824,18206.0,459.12169093573465,1.0010103065821454,0.0,0,18337.0,9,0,92.0
down_8837,18261.0,39.86867405643136,38.506151060328314,69.0,1,18353.0,5,5,72.0
down_8853,18316.0,106.01541890599164,106.01541890599164,14.0,1,18372.0,14,14,34.0
down_8880,18316.0,490.9240652552806,173.52471150065963,14.0,1,18389.0,23,19,11.0
down_8902,18371.0,424.3193197155371,-1.0,0.0,0,18406.0,18,-1,-1.0
down_8904,18371.0,468.73039008639745,-1.0,0.0,0,18408.0,19,-1,-1.0
down_8906,18371.0,489.82487248145037,-1.0,0.0,0,18410.0,20,-1,-1.0
down_8917,18426.0,28.96949583045773,1.0010029372129452,0.0,0,18529.0,0,0,93.0
down_8918,18426.0,140.57783896779995,8.502052855967747,0.0,0,18534.0,1,1,89.0
down_8926,18426.0,426.5986654261127,38.506201656625755,0.0,0,18545.0,5,5,74.0
down_8956,18481.0,387.939056405775,113.5166644564898,41.0,1,18567.0,15,15,38.0
down_8957,18481.0,438.0841747576938,121.0177993709363,41.0,1,18569.0,16,16,2.0
down_8981,18536.0,256.56745716417197,181.02618186309672,0.0,0,18584.0,22,17,3.0
down_9002,18591.0,81.57350059432163,-1.0,0.0,0,18599.0,4,-1,-1.0
down_9004,18591.0,109.02280110616373,-1.0,0.0,0,18601.0,5,-1,-1.0
down_9020,18591.0,463.78905912619086,1.0011544758693276,0.0,0,18721.0,10,0,1.0
down_9023,18591.0,491.2516008411534,8.502113630995211,0.0,0,18726.0,11,1,87.0
down_9109,18811.0,70.05851720060839,1.0011404063112082,95.0,0,18913.0,0,0,1.0
down_9130,18866.0,61.00927848605926,61.00927848605926,40.0,1,18936.0,8,8,55.0
down_9131,18866.0,68.5108117134908,68.51030628704012,40.0,1,18938.0,9,9,53.0
down_9135,18866.0,122.98881201125394,83.51239137560822,40.0,1,18942.0,11,11,48.0
down_9157,18921.0,158.52541721383002,158.52277129358782,0.0,0,18962.0,18,17,10.0
down_9171,18976.0,10.087316497606196,-1.0,0.0,0,18977.0,0,-1,-1.0
down_9189,18976.0,446.1016494235955,1.0010468871263356,0.0,0,19105.0,8,0,88.0
down_9193,19031.0,23.50418270344857,23.50418270344857,67.0,1,19117.0,3,3,77.0
down_9204,19031.0,361.3149679989554,68.51035998300148,67.0,1,19132.0,9,9,3.0
down_9207,19031.0,420.14383152918884,76.0113525934838,67.0,1,19134.0,10,10,55.0
down_9231,19086.0,338.35709353322164,143.52080545812322,12.0,1,19151.0,19,19,19.0
down_9249,19141.0,189.57930073367675,-1.0,0.0,0,19164.0,12,-1,-1.0
down_9278,19196.0,28.896300917663268,1.0011021632504935,94.0,0,19297.0,0,0,53.0
down_9299,19196.0,466.0797664072364,46.00725914919224,94.0,0,19316.0,6,6,38.0
down_9317,19251.0,266.94622337156903,98.51449784807102,39.0,1,19331.0,13,13,15.0
down_9339,19306.0,158.5224757742351,158.5224757742351,0.0,0,19346.0,18,18,11.0
down_9346,19306.0,366.66213644658086,-1.0,0.0,0,19354.0,22,-1,-1.0
down_9358,19361.0,21.08700473676004,-1.0,0.0,0,19363.0,1,-1,-1.0
down_9370,19361.0,131.2296053502707,-1.0,0.0,0,19369.0,4,-1,-1.0
down_9376,19361.0,444.7973494600503,1.0011144910104122,0.0,0,19489.0,8,0,2.0
down_9379,19361.0,497.2442572541535,16.003091586405617,0.0,0,19497.0,10,2,84.0
down_9393,19416.0,100.47548611219965,46.007180111443795,66.0,1,19508.0,6,6,68.0
down_9418,19471.0,98.51446406379013,98.51446406379013,11.0,1,19522.0,13,13,31.0
down_9426,19471.0,121.12919129528892,121.01774394921586,11.0,1,19528.0,16,16,1.0
down_9468,19581.0,1.311851399124464,1.001009065878577,93.0,0,19681.0,0,0,93.0
down_9471,19581.0,26.4961577615137,8.502041625370282,93.0,0,19686.0,1,1,91.0
down_9534,19691.0,400.94020327832527,-1.0,0.0,0,19742.0,24,-1,-1.0
down_9549,19746.0,278.2897173209116,-1.0,0.0,0,19761.0,6,-1,-1.0
down_9555,19746.0,456.20567404516055,1.0010508503046935,0.0,0,19873.0,9,0,86.0
down_9564,19801.0,23.504244001633936,23.504244001633936,65.0,1,19885.0,3,3,75.0
down_9568,19801.0,41.523794911307114,38.50631480653232,65.0,1,19890.0,5,5,71.0
down_9612,19856.0,400.14779875986284,151.0217257857746,10.0,1,19920.0,20,18,14.0
down_9655,19966.0,4.127167491119337,1.0010860070641456,92.0,0,20065.0,0,0,91.0
down_9659,19966.0,289.3023818473331,23.50421375622119,92.0,0,20077.0,3,3,15.0
down_9662,19966.0,408.3000399402342,38.50623911996888,92.0,0,20082.0,5,5,15.0
down_9698,20076.0,166.02720196569146,166.02366832157128,0.0,0,20116.0,19,17,7.0
down_9748,20131.0,441.3137060679495,1.0010915053527472,0.0,0,20257.0,7,0,92.0
down_9770,20186.0,407.33532272204764,76.01156704403604,64.0,1,20284.0,10,10,52.0
down_9788,20241.0,193.75182841988808,136.01989851835998,9.0,1,20299.0,18,18,22.0
down_9789,20241.0,311.74218643544066,143.5210390418376,9.0,1,20301.0,19,18,1.0
down_9821,20351.0,1.0373435581327612,1.00111232740511,91.0,0,20449.0,0,0,12.0
down_9829,20351.0,245.87964452775194,23.504275920261026,91.0,0,20461.0,3,3,1.0
down_9830,20351.0,319.54568132525316,31.00517594508136,91.0,0,20464.0,4,4,79.0
down_9837,20351.0,494.38435802608734,61.009377157826464,91.0,0,20473.0,8,8,65.0
down_9848,20406.0,83.51251399537,83.51251399537,36.0,1,20479.0,11,11,53.0
down_9852,20406.0,94.39316156230127,91.01353365968329,36.0,1,20481.0,12,12,47.0
down_9856,20406.0,141.9620946609674,98.51459740358551,36.0,1,20483.0,13,13,46.0
down_9901,20516.0,28.89298173156868,-1.0,0.0,0,20519.0,1,-1,-1.0
down_9917,20516.0,411.13709157910193,1.0010717984659436,0.0,0,20641.0,7,0,91.0
down_9919,20516.0,457.247078808498,8.502107621945129,0.0,0,20646.0,8,1,86.0
down_9928,20571.0,31.005191852782445,31.005191852782445,63.0,1,20655.0,4,4,74.0
down_9972,20626.0,128.52145169733,128.51880041722654,8.0,1,20682.0,17,17,28.0
down_10029,20736.0,82.55483882182045,1.0010211931720503,90.0,0,20833.0,0,0,83.0
down_10034,20736.0,320.9857932532206,23.504099880792523,90.0,0,20845.0,3,3,73.0
down_10043,20736.0,496.3565635559148,53.50832615480925,90.0,0,20855.0,7,7,62.0
down_10063,20791.0,355.20971935503184,106.01547564746096,35.0,1,20869.0,14,14,34.0
down_10109,20901.0,426.86887435711543,1.001022255138878,0.0,0,21025.0,5,0,90.0
down_10147,20956.0,497.0572887751274,98.51457564088172,62.0,1,21059.0,13,13,43.0
down_10177,21011.0,498.7023270985322,181.02599873227317,7.0,1,21080.0,24,16,1.0
down_10206,21121.0,1.0022708462709602,1.0011310886856108,89.0,1,21217.0,0,0,2.0
down_10222,21121.0,440.1619827413932,46.007277851957156,89.0,1,21236.0,6,6,67.0
down_10224,21121.0,470.473405561503,53.50836577979891,89.0,1,21238.0,7,7,64.0
down_10229,21176.0,76.01149008648247,76.01149008648247,34.0,1,21245.0,10,10,51.0
down_10250,21231.0,158.5229338674319,158.5229338674319,0.0,0,21266.0,17,17,7.0
down_10260,21231.0,173.525657148826,173.52507573806844,0.0,0,21270.0,19,17,6.0
down_10287,21286.0,428.35918901842086,1.001029005627572,0.0,0,21409.0,6,0,87.0
down_10292,21341.0,23.504138517510572,23.504138517510572,61.0,1,21420.0,3,3,71.0
down_10293,21341.0,31.005215080183405,31.005215080183405,61.0,1,21423.0,4,4,72.0
down_10331,21396.0,121.01841367838259,121.017692787199,6.0,1,21448.0,16,16,26.0
down_10345,21396.0,498.2215087953023,-1.0,6.0,1,21463.0,24,-1,-1.0
down_10369,21506.0,1.00382332645205,1.0011130071645766,88.0,1,21601.0,0,0,1.0
down_10372,21506.0,138.22885962586463,16.003151792549204,88.0,1,21610.0,2,2,1.0
down_10376,21506.0,214.81500063752748,23.50406606157929,88.0,1,21613.0,3,3,80.0
down_10378,21506.0,358.0054754629731,38.506134102636906,88.0,1,21618.0,5,5,74.0
down_10406,21561.0,372.2402631171048,121.01764771806387,33.0,1,21641.0,16,16,1.0
down_10437,21616.0,232.1161707545629,-1.0,0.0,0,21658.0,20,-1,-1.0
down_10466,21671.0,396.1330439313315,1.0010205996944137,0.0,0,21793.0,6,0,90.0
down_10468,21671.0,445.5269143604674,8.502088333542758,0.0,0,21798.0,7,1,86.0
down_10479,21726.0,46.157814635677774,46.00743673743699,60.0,1,21812.0,6,6,4.0
down_10519,21836.0,140.90209488420362,-1.0,0.0,0,21849.0,7,-1,-1.0
down_10549,21891.0,1.006582544155151,1.0010740303983994,87.0,1,21985.0,0,0,91.0
down_10552,21891.0,12.542629817745421,8.502110132314327,87.0,1,21990.0,1,1,87.0
down_10559,21891.0,204.8644691418856,23.50415616641925,87.0,1,21996.0,3,3,79.0
down_10568,21891.0,419.3251322132492,46.007343972433716,87.0,1,22004.0,6,6,10.0
down_10615,22001.0,173.5259144410794,173.52514430059483,0.0,0,22038.0,18,17,4.0
down_10654,22056.0,379.1932611529717,1.0011509565085817,0.0,0,22177.0,4,0,2.0
down_10699,22166.0,128.51885123716522,128.51885123716522,4.0,1,22218.0,17,17,20.0
down_10700,22166.0,136.0273599083327,136.01997466757598,4.0,1,22220.0,18,18,2.0
down_10721,22166.0,479.6027051614597,181.02604099453785,4.0,1,22231.0,24,17,4.0
down_10750,22276.0,1.0014061912318084,1.001091437999321,86.0,1,22369.0,0,0,91.0
down_10766,22276.0,395.75019806222986,46.00738212352701,86.0,1,22388.0,6,6,3.0
down_10814,22386.0,201.84576209636447,188.52704698452828,0.0,0,22425.0,19,16,1.0
down_10816,22386.0,315.3733490005135,-1.0,0.0,0,22427.0,20,-1,-1.0
down_10842,22441.0,49.421689414413386,-1.0,0.0,0,22444.0,0,-1,-1.0
down_10852,22441.0,382.88377576330674,1.001089990639457,0.0,0,22561.0,4,0,88.0
down_10855,22441.0,439.0979410729371,8.50211859410922,0.0,0,22566.0,5,1,86.0
down_10860,22441.0,479.3419197784645,16.003215350975267,0.0,0,22569.0,6,2,79.0
down_10861,22441.0,496.7127113130875,23.504307928691503,0.0,0,22572.0,7,3,78.0
down_10870,22496.0,77.13472477721547,53.50842184805651,58.0,1,22582.0,7,7,63.0
down_10871,22496.0,171.35498351834775,61.00942544121318,58.0,1,22584.0,8,8,58.0
down_10886,22496.0,498.1862771074288,106.01582043848032,58.0,1,22596.0,14,14,1.0
down_10949,22606.0,464.04599798414864,-1.0,0.0,0,22641.0,14,-1,-1.0
down_10952,22661.0,1.0010018357149877,1.0010018357149877,85.0,1,22753.0,0,0,92.0
down_10972,22716.0,76.01140334707492,76.01140334707492,30.0,1,22780.0,10,10,47.0
down_11022,22771.0,349.03340951092537,-1.0,0.0,0,22813.0,21,-1,-1.0
down_11042,22826.0,386.57845962075515,1.0010305351181046,0.0,0,22945.0,4,0,89.0
down_11052,22826.0,491.0542066634633,23.50408355522711,0.0,0,22957.0,7,3,77.0
down_11069,22881.0,313.81939037293193,76.01138622716769,57.0,1,22973.0,10,10,54.0
down_11096,22936.0,136.05519364108548,136.01972932186786,2.0,1,22989.0,18,18,22.0
down_11097,22936.0,171.19708104318966,143.52080589458876,2.0,1,22991.0,19,19,21.0
down_11119,22991.0,279.9104579932987,-1.0,0.0,0,23014.0,12,-1,-1.0
down_11130,23046.0,1.0010744755805945,1.0010744755805945,84.0,1,23137.0,0,0,91.0
down_11132,23046.0,50.5213098496447,16.00321308491067,84.0,1,23145.0,2,2,2.0
down_11136,23046.0,329.09700070451936,38.50617334878132,84.0,1,23153.0,5,5,72.0
down_11159,23101.0,170.42124352091912,106.01553532031427,29.0,1,23172.0,14,14,38.0
